Время,Координата,Сера
3422.67,560.606,127
3422.67,575.758,127
3422.67,590.909,127
3422.67,606.061,127
3422.67,621.212,127
3422.67,636.364,127
3422.67,651.515,127
3422.67,666.667,127
3422.67,681.818,127
3422.67,696.97,127
3422.67,712.121,127
3422.67,727.273,256
3422.67,742.424,256
3422.67,757.576,256
3422.67,772.727,256
3422.67,787.879,256
3422.67,803.03,256
3422.67,818.182,256
3422.67,833.333,256
3422.67,848.485,256
3422.67,863.636,256
3422.67,878.788,256
3422.67,893.939,256
3422.67,909.091,256
3422.67,924.242,256
3422.67,939.394,256
3422.67,954.545,256
3422.67,969.697,256
3422.67,984.848,256
3422.67,1000,256
3422.67,1015.15,256
3422.67,1030.3,256
3422.67,1045.45,256
3422.67,1060.61,256
3422.67,1075.76,256
3422.67,1090.91,256
3422.67,1106.06,256
3422.67,1121.21,256
3422.67,1136.36,256
3422.67,1151.52,256
3422.67,1166.67,256
3422.67,1181.82,256
3422.67,1196.97,256
3422.67,1212.12,256
3422.67,1227.27,256
3422.67,1242.42,256
3422.67,1257.58,256
3422.67,1272.73,256
3422.67,1287.88,256
3422.67,1303.03,256
3422.67,1318.18,256
3422.67,1333.33,256
3422.67,1348.48,256
3422.67,1363.64,256
3422.67,1378.79,256
3422.67,1393.94,256
3422.67,1409.09,256
3422.67,1424.24,256
3422.67,1439.39,256
3422.67,1454.55,256
3422.67,1469.7,256
3422.67,1484.85,256
3422.67,1500,256
3433.33,0,127
3433.33,15.1515,127
3433.33,30.303,127
3433.33,45.4545,127
3433.33,60.6061,127
3433.33,75.7576,127
3433.33,90.9091,127
3433.33,106.061,127
3433.33,121.212,127
3433.33,136.364,127
3433.33,151.515,127
3433.33,166.667,127
3433.33,181.818,127
3433.33,196.97,127
3433.33,212.121,127
3433.33,227.273,127
3433.33,242.424,127
3433.33,257.576,127
3433.33,272.727,127
3433.33,287.879,127
3433.33,303.03,127
3433.33,318.182,127
3433.33,333.333,127
3433.33,348.485,127
3433.33,363.636,127
3433.33,378.788,127
3433.33,393.939,127
3433.33,409.091,127
3433.33,424.242,127
3433.33,439.394,127
3433.33,454.545,127
3433.33,469.697,127
3433.33,484.848,127
3433.33,500,127
3433.33,515.152,127
3433.33,530.303,127
3433.33,545.455,127
3433.33,560.606,127
3433.33,575.758,127
3433.33,590.909,127
3433.33,606.061,127
3433.33,621.212,127
3433.33,636.364,127
3433.33,651.515,127
3433.33,666.667,127
3433.33,681.818,127
3433.33,696.97,127
3433.33,712.121,127
3433.33,727.273,127
3433.33,742.424,256
3433.33,757.576,256
3433.33,772.727,256
3433.33,787.879,256
3433.33,803.03,256
3433.33,818.182,256
3433.33,833.333,256
3433.33,848.485,256
3433.33,863.636,256
3433.33,878.788,256
3433.33,893.939,256
3433.33,909.091,256
3433.33,924.242,256
3433.33,939.394,256
3433.33,954.545,256
3433.33,969.697,256
3433.33,984.848,256
3433.33,1000,256
3433.33,1015.15,256
3433.33,1030.3,256
3433.33,1045.45,256
3433.33,1060.61,256
3433.33,1075.76,256
3433.33,1090.91,256
3433.33,1106.06,256
3433.33,1121.21,256
3433.33,1136.36,256
3433.33,1151.52,256
3433.33,1166.67,256
3433.33,1181.82,256
3433.33,1196.97,256
3433.33,1212.12,256
3433.33,1227.27,256
3433.33,1242.42,256
3433.33,1257.58,256
3433.33,1272.73,256
3433.33,1287.88,256
3433.33,1303.03,256
3433.33,1318.18,256
3433.33,1333.33,256
3433.33,1348.48,256
3433.33,1363.64,256
3433.33,1378.79,256
3433.33,1393.94,256
3433.33,1409.09,256
3433.33,1424.24,256
3433.33,1439.39,256
3433.33,1454.55,256
3433.33,1469.7,256
3433.33,1484.85,256
3433.33,1500,256
3444,0,127
3444,15.1515,127
3444,30.303,127
3444,45.4545,127
3444,60.6061,127
3444,75.7576,127
3444,90.9091,127
3444,106.061,127
3444,121.212,127
3444,136.364,127
3444,151.515,127
3444,166.667,127
3444,181.818,127
3444,196.97,127
3444,212.121,127
3444,227.273,127
3444,242.424,127
3444,257.576,127
3444,272.727,127
3444,287.879,127
3444,303.03,127
3444,318.182,127
3444,333.333,127
3444,348.485,127
3444,363.636,127
3444,378.788,127
3444,393.939,127
3444,409.091,127
3444,424.242,127
3444,439.394,127
3444,454.545,127
3444,469.697,127
3444,484.848,127
3444,500,127
3444,515.152,127
3444,530.303,127
3444,545.455,127
3444,560.606,127
3444,575.758,127
3444,590.909,127
3444,606.061,127
3444,621.212,127
3444,636.364,127
3444,651.515,127
3444,666.667,127
3444,681.818,127
3444,696.97,127
3444,712.121,127
3444,727.273,127
3444,742.424,127
3444,757.576,256
3444,772.727,256
3444,787.879,256
3444,803.03,256
3444,818.182,256
3444,833.333,256
3444,848.485,256
3444,863.636,256
3444,878.788,256
3444,893.939,256
3444,909.091,256
3444,924.242,256
3444,939.394,256
3444,954.545,256
3444,969.697,256
3444,984.848,256
3444,1000,256
3444,1015.15,256
3444,1030.3,256
3444,1045.45,256
3444,1060.61,256
3444,1075.76,256
3444,1090.91,256
3444,1106.06,256
3444,1121.21,256
3444,1136.36,256
3444,1151.52,256
3444,1166.67,256
3444,1181.82,256
3444,1196.97,256
3444,1212.12,256
3444,1227.27,256
3444,1242.42,256
3444,1257.58,256
3444,1272.73,256
3444,1287.88,256
3444,1303.03,256
3444,1318.18,256
3444,1333.33,256
3444,1348.48,256
3444,1363.64,256
3444,1378.79,256
3444,1393.94,256
3444,1409.09,256
3444,1424.24,256
3444,1439.39,256
3444,1454.55,256
3444,1469.7,256
3444,1484.85,256
3444,1500,256
3454.66,0,127
3454.66,15.1515,127
3454.66,30.303,127
3454.66,45.4545,127
3454.66,60.6061,127
3454.66,75.7576,127
3454.66,90.9091,127
3454.66,106.061,127
3454.66,121.212,127
3454.66,136.364,127
3454.66,151.515,127
3454.66,166.667,127
3454.66,181.818,127
3454.66,196.97,127
3454.66,212.121,127
3454.66,227.273,127
3454.66,242.424,127
3454.66,257.576,127
3454.66,272.727,127
3454.66,287.879,127
3454.66,303.03,127
3454.66,318.182,127
3454.66,333.333,127
3454.66,348.485,127
3454.66,363.636,127
3454.66,378.788,127
3454.66,393.939,127
3454.66,409.091,127
3454.66,424.242,127
3454.66,439.394,127
3454.66,454.545,127
3454.66,469.697,127
3454.66,484.848,127
3454.66,500,127
3454.66,515.152,127
3454.66,530.303,127
3454.66,545.455,127
3454.66,560.606,127
3454.66,575.758,127
3454.66,590.909,127
3454.66,606.061,127
3454.66,621.212,127
3454.66,636.364,127
3454.66,651.515,127
3454.66,666.667,127
3454.66,681.818,127
3454.66,696.97,127
3454.66,712.121,127
3454.66,727.273,127
3454.66,742.424,127
3454.66,757.576,127
3454.66,772.727,256
3454.66,787.879,256
3454.66,803.03,256
3454.66,818.182,256
3454.66,833.333,256
3454.66,848.485,256
3454.66,863.636,256
3454.66,878.788,256
3454.66,893.939,256
3454.66,909.091,256
3454.66,924.242,256
3454.66,939.394,256
3454.66,954.545,256
3454.66,969.697,256
3454.66,984.848,256
3454.66,1000,256
3454.66,1015.15,256
3454.66,1030.3,256
3454.66,1045.45,256
3454.66,1060.61,256
3454.66,1075.76,256
3454.66,1090.91,256
3454.66,1106.06,256
3454.66,1121.21,256
3454.66,1136.36,256
3454.66,1151.52,256
3454.66,1166.67,256
3454.66,1181.82,256
3454.66,1196.97,256
3454.66,1212.12,256
3454.66,1227.27,256
3454.66,1242.42,256
3454.66,1257.58,256
3454.66,1272.73,256
3454.66,1287.88,256
3454.66,1303.03,256
3454.66,1318.18,256
3454.66,1333.33,256
3454.66,1348.48,256
3454.66,1363.64,256
3454.66,1378.79,256
3454.66,1393.94,256
3454.66,1409.09,256
3454.66,1424.24,256
3454.66,1439.39,256
3454.66,1454.55,256
3454.66,1469.7,256
3454.66,1484.85,256
3454.66,1500,256
3465.32,0,127
3465.32,15.1515,127
3465.32,30.303,127
3465.32,45.4545,127
3465.32,60.6061,127
3465.32,75.7576,127
3465.32,90.9091,127
3465.32,106.061,127
3465.32,121.212,127
3465.32,136.364,127
3465.32,151.515,127
3465.32,166.667,127
3465.32,181.818,127
3465.32,196.97,127
3465.32,212.121,127
3465.32,227.273,127
3465.32,242.424,127
3465.32,257.576,127
3465.32,272.727,127
3465.32,287.879,127
3465.32,303.03,127
3465.32,318.182,127
3465.32,333.333,127
3465.32,348.485,127
3465.32,363.636,127
3465.32,378.788,127
3465.32,393.939,127
3465.32,409.091,127
3465.32,424.242,127
3465.32,439.394,127
3465.32,454.545,127
3465.32,469.697,127
3465.32,484.848,127
3465.32,500,127
3465.32,515.152,127
3465.32,530.303,127
3465.32,545.455,127
3465.32,560.606,127
3465.32,575.758,127
3465.32,590.909,127
3465.32,606.061,127
3465.32,621.212,127
3465.32,636.364,127
3465.32,651.515,127
3465.32,666.667,127
3465.32,681.818,127
3465.32,696.97,127
3465.32,712.121,127
3465.32,727.273,127
3465.32,742.424,127
3465.32,757.576,127
3465.32,772.727,127
3465.32,787.879,256
3465.32,803.03,256
3465.32,818.182,256
3465.32,833.333,256
3465.32,848.485,256
3465.32,863.636,256
3465.32,878.788,256
3465.32,893.939,256
3465.32,909.091,256
3465.32,924.242,256
3465.32,939.394,256
3465.32,954.545,256
3465.32,969.697,256
3465.32,984.848,256
3465.32,1000,256
3465.32,1015.15,256
3465.32,1030.3,256
3465.32,1045.45,256
3465.32,1060.61,256
3465.32,1075.76,256
3465.32,1090.91,256
3465.32,1106.06,256
3465.32,1121.21,256
3465.32,1136.36,256
3465.32,1151.52,256
3465.32,1166.67,256
3465.32,1181.82,256
3465.32,1196.97,256
3465.32,1212.12,256
3465.32,1227.27,256
3465.32,1242.42,256
3465.32,1257.58,256
3465.32,1272.73,256
3465.32,1287.88,256
3465.32,1303.03,256
3465.32,1318.18,256
3465.32,1333.33,256
3465.32,1348.48,256
3465.32,1363.64,256
3465.32,1378.79,256
3465.32,1393.94,256
3465.32,1409.09,256
3465.32,1424.24,256
3465.32,1439.39,256
3465.32,1454.55,256
3465.32,1469.7,256
3465.32,1484.85,256
3465.32,1500,256
3475.98,0,127
3475.98,15.1515,127
3475.98,30.303,127
3475.98,45.4545,127
3475.98,60.6061,127
3475.98,75.7576,127
3475.98,90.9091,127
3475.98,106.061,127
3475.98,121.212,127
3475.98,136.364,127
3475.98,151.515,127
3475.98,166.667,127
3475.98,181.818,127
3475.98,196.97,127
3475.98,212.121,127
3475.98,227.273,127
3475.98,242.424,127
3475.98,257.576,127
3475.98,272.727,127
3475.98,287.879,127
3475.98,303.03,127
3475.98,318.182,127
3475.98,333.333,127
3475.98,348.485,127
3475.98,363.636,127
3475.98,378.788,127
3475.98,393.939,127
3475.98,409.091,127
3475.98,424.242,127
3475.98,439.394,127
3475.98,454.545,127
3475.98,469.697,127
3475.98,484.848,127
3475.98,500,127
3475.98,515.152,127
3475.98,530.303,127
3475.98,545.455,127
3475.98,560.606,127
3475.98,575.758,127
3475.98,590.909,127
3475.98,606.061,127
3475.98,621.212,127
3475.98,636.364,127
3475.98,651.515,127
3475.98,666.667,127
3475.98,681.818,127
3475.98,696.97,127
3475.98,712.121,127
3475.98,727.273,127
3475.98,742.424,127
3475.98,757.576,127
3475.98,772.727,127
3475.98,787.879,127
3475.98,803.03,256
3475.98,818.182,256
3475.98,833.333,256
3475.98,848.485,256
3475.98,863.636,256
3475.98,878.788,256
3475.98,893.939,256
3475.98,909.091,256
3475.98,924.242,256
3475.98,939.394,256
3475.98,954.545,256
3475.98,969.697,256
3475.98,984.848,256
3475.98,1000,256
3475.98,1015.15,256
3475.98,1030.3,256
3475.98,1045.45,256
3475.98,1060.61,256
3475.98,1075.76,256
3475.98,1090.91,256
3475.98,1106.06,256
3475.98,1121.21,256
3475.98,1136.36,256
3475.98,1151.52,256
3475.98,1166.67,256
3475.98,1181.82,256
3475.98,1196.97,256
3475.98,1212.12,256
3475.98,1227.27,256
3475.98,1242.42,256
3475.98,1257.58,256
3475.98,1272.73,256
3475.98,1287.88,256
3475.98,1303.03,256
3475.98,1318.18,256
3475.98,1333.33,256
3475.98,1348.48,256
3475.98,1363.64,256
3475.98,1378.79,256
3475.98,1393.94,256
3475.98,1409.09,256
3475.98,1424.24,256
3475.98,1439.39,256
3475.98,1454.55,256
3475.98,1469.7,256
3475.98,1484.85,256
3475.98,1500,256
3486.65,0,127
3486.65,15.1515,127
3486.65,30.303,127
3486.65,45.4545,127
3486.65,60.6061,127
3486.65,75.7576,127
3486.65,90.9091,127
3486.65,106.061,127
3486.65,121.212,127
3486.65,136.364,127
3486.65,151.515,127
3486.65,166.667,127
3486.65,181.818,127
3486.65,196.97,127
3486.65,212.121,127
3486.65,227.273,127
3486.65,242.424,127
3486.65,257.576,127
3486.65,272.727,127
3486.65,287.879,127
3486.65,303.03,127
3486.65,318.182,127
3486.65,333.333,127
3486.65,348.485,127
3486.65,363.636,127
3486.65,378.788,127
3486.65,393.939,127
3486.65,409.091,127
3486.65,424.242,127
3486.65,439.394,127
3486.65,454.545,127
3486.65,469.697,127
3486.65,484.848,127
3486.65,500,127
3486.65,515.152,127
3486.65,530.303,127
3486.65,545.455,127
3486.65,560.606,127
3486.65,575.758,127
3486.65,590.909,127
3486.65,606.061,127
3486.65,621.212,127
3486.65,636.364,127
3486.65,651.515,127
3486.65,666.667,127
3486.65,681.818,127
3486.65,696.97,127
3486.65,712.121,127
3486.65,727.273,127
3486.65,742.424,127
3486.65,757.576,127
3486.65,772.727,127
3486.65,787.879,127
3486.65,803.03,127
3486.65,818.182,256
3486.65,833.333,256
3486.65,848.485,256
3486.65,863.636,256
3486.65,878.788,256
3486.65,893.939,256
3486.65,909.091,256
3486.65,924.242,256
3486.65,939.394,256
3486.65,954.545,256
3486.65,969.697,256
3486.65,984.848,256
3486.65,1000,256
3486.65,1015.15,256
3486.65,1030.3,256
3486.65,1045.45,256
3486.65,1060.61,256
3486.65,1075.76,256
3486.65,1090.91,256
3486.65,1106.06,256
3486.65,1121.21,256
3486.65,1136.36,256
3486.65,1151.52,256
3486.65,1166.67,256
3486.65,1181.82,256
3486.65,1196.97,256
3486.65,1212.12,256
3486.65,1227.27,256
3486.65,1242.42,256
3486.65,1257.58,256
3486.65,1272.73,256
3486.65,1287.88,256
3486.65,1303.03,256
3486.65,1318.18,256
3486.65,1333.33,256
3486.65,1348.48,256
3486.65,1363.64,256
3486.65,1378.79,256
3486.65,1393.94,256
3486.65,1409.09,256
3486.65,1424.24,256
3486.65,1439.39,256
3486.65,1454.55,256
3486.65,1469.7,256
3486.65,1484.85,256
3486.65,1500,256
3497.31,0,127
3497.31,15.1515,127
3497.31,30.303,127
3497.31,45.4545,127
3497.31,60.6061,127
3497.31,75.7576,127
3497.31,90.9091,127
3497.31,106.061,127
3497.31,121.212,127
3497.31,136.364,127
3497.31,151.515,127
3497.31,166.667,127
3497.31,181.818,127
3497.31,196.97,127
3497.31,212.121,127
3497.31,227.273,127
3497.31,242.424,127
3497.31,257.576,127
3497.31,272.727,127
3497.31,287.879,127
3497.31,303.03,127
3497.31,318.182,127
3497.31,333.333,127
3497.31,348.485,127
3497.31,363.636,127
3497.31,378.788,127
3497.31,393.939,127
3497.31,409.091,127
3497.31,424.242,127
3497.31,439.394,127
3497.31,454.545,127
3497.31,469.697,127
3497.31,484.848,127
3497.31,500,127
3497.31,515.152,127
3497.31,530.303,127
3497.31,545.455,127
3497.31,560.606,127
3497.31,575.758,127
3497.31,590.909,127
3497.31,606.061,127
3497.31,621.212,127
3497.31,636.364,127
3497.31,651.515,127
3497.31,666.667,127
3497.31,681.818,127
3497.31,696.97,127
3497.31,712.121,127
3497.31,727.273,127
3497.31,742.424,127
3497.31,757.576,127
3497.31,772.727,127
3497.31,787.879,127
3497.31,803.03,127
3497.31,818.182,127
3497.31,833.333,256
3497.31,848.485,256
3497.31,863.636,256
3497.31,878.788,256
3497.31,893.939,256
3497.31,909.091,256
3497.31,924.242,256
3497.31,939.394,256
3497.31,954.545,256
3497.31,969.697,256
3497.31,984.848,256
3497.31,1000,256
3497.31,1015.15,256
3497.31,1030.3,256
3497.31,1045.45,256
3497.31,1060.61,256
3497.31,1075.76,256
3497.31,1090.91,256
3497.31,1106.06,256
3497.31,1121.21,256
3497.31,1136.36,256
3497.31,1151.52,256
3497.31,1166.67,256
3497.31,1181.82,256
3497.31,1196.97,256
3497.31,1212.12,256
3497.31,1227.27,256
3497.31,1242.42,256
3497.31,1257.58,256
3497.31,1272.73,256
3497.31,1287.88,256
3497.31,1303.03,256
3497.31,1318.18,256
3497.31,1333.33,256
3497.31,1348.48,256
3497.31,1363.64,256
3497.31,1378.79,256
3497.31,1393.94,256
3497.31,1409.09,256
3497.31,1424.24,256
3497.31,1439.39,256
3497.31,1454.55,256
3497.31,1469.7,256
3497.31,1484.85,256
3497.31,1500,256
3507.97,0,127
3507.97,15.1515,127
3507.97,30.303,127
3507.97,45.4545,127
3507.97,60.6061,127
3507.97,75.7576,127
3507.97,90.9091,127
3507.97,106.061,127
3507.97,121.212,127
3507.97,136.364,127
3507.97,151.515,127
3507.97,166.667,127
3507.97,181.818,127
3507.97,196.97,127
3507.97,212.121,127
3507.97,227.273,127
3507.97,242.424,127
3507.97,257.576,127
3507.97,272.727,127
3507.97,287.879,127
3507.97,303.03,127
3507.97,318.182,127
3507.97,333.333,127
3507.97,348.485,127
3507.97,363.636,127
3507.97,378.788,127
3507.97,393.939,127
3507.97,409.091,127
3507.97,424.242,127
3507.97,439.394,127
3507.97,454.545,127
3507.97,469.697,127
3507.97,484.848,127
3507.97,500,127
3507.97,515.152,127
3507.97,530.303,127
3507.97,545.455,127
3507.97,560.606,127
3507.97,575.758,127
3507.97,590.909,127
3507.97,606.061,127
3507.97,621.212,127
3507.97,636.364,127
3507.97,651.515,127
3507.97,666.667,127
3507.97,681.818,127
3507.97,696.97,127
3507.97,712.121,127
3507.97,727.273,127
3507.97,742.424,127
3507.97,757.576,127
3507.97,772.727,127
3507.97,787.879,127
3507.97,803.03,127
3507.97,818.182,127
3507.97,833.333,127
3507.97,848.485,256
3507.97,863.636,256
3507.97,878.788,256
3507.97,893.939,256
3507.97,909.091,256
3507.97,924.242,256
3507.97,939.394,256
3507.97,954.545,256
3507.97,969.697,256
3507.97,984.848,256
3507.97,1000,256
3507.97,1015.15,256
3507.97,1030.3,256
3507.97,1045.45,256
3507.97,1060.61,256
3507.97,1075.76,256
3507.97,1090.91,256
3507.97,1106.06,256
3507.97,1121.21,256
3507.97,1136.36,256
3507.97,1151.52,256
3507.97,1166.67,256
3507.97,1181.82,256
3507.97,1196.97,256
3507.97,1212.12,256
3507.97,1227.27,256
3507.97,1242.42,256
3507.97,1257.58,256
3507.97,1272.73,256
3507.97,1287.88,256
3507.97,1303.03,256
3507.97,1318.18,256
3507.97,1333.33,256
3507.97,1348.48,256
3507.97,1363.64,256
3507.97,1378.79,256
3507.97,1393.94,256
3507.97,1409.09,256
3507.97,1424.24,256
3507.97,1439.39,256
3507.97,1454.55,256
3507.97,1469.7,256
3507.97,1484.85,256
3507.97,1500,256
3518.63,0,127
3518.63,15.1515,127
3518.63,30.303,127
3518.63,45.4545,127
3518.63,60.6061,127
3518.63,75.7576,127
3518.63,90.9091,127
3518.63,106.061,127
3518.63,121.212,127
3518.63,136.364,127
3518.63,151.515,127
3518.63,166.667,127
3518.63,181.818,127
3518.63,196.97,127
3518.63,212.121,127
3518.63,227.273,127
3518.63,242.424,127
3518.63,257.576,127
3518.63,272.727,127
3518.63,287.879,127
3518.63,303.03,127
3518.63,318.182,127
3518.63,333.333,127
3518.63,348.485,127
3518.63,363.636,127
3518.63,378.788,127
3518.63,393.939,127
3518.63,409.091,127
3518.63,424.242,127
3518.63,439.394,127
3518.63,454.545,127
3518.63,469.697,127
3518.63,484.848,127
3518.63,500,127
3518.63,515.152,127
3518.63,530.303,127
3518.63,545.455,127
3518.63,560.606,127
3518.63,575.758,127
3518.63,590.909,127
3518.63,606.061,127
3518.63,621.212,127
3518.63,636.364,127
3518.63,651.515,127
3518.63,666.667,127
3518.63,681.818,127
3518.63,696.97,127
3518.63,712.121,127
3518.63,727.273,127
3518.63,742.424,127
3518.63,757.576,127
3518.63,772.727,127
3518.63,787.879,127
3518.63,803.03,127
3518.63,818.182,127
3518.63,833.333,127
3518.63,848.485,127
3518.63,863.636,256
3518.63,878.788,256
3518.63,893.939,256
3518.63,909.091,256
3518.63,924.242,256
3518.63,939.394,256
3518.63,954.545,256
3518.63,969.697,256
3518.63,984.848,256
3518.63,1000,256
3518.63,1015.15,256
3518.63,1030.3,256
3518.63,1045.45,256
3518.63,1060.61,256
3518.63,1075.76,256
3518.63,1090.91,256
3518.63,1106.06,256
3518.63,1121.21,256
3518.63,1136.36,256
3518.63,1151.52,256
3518.63,1166.67,256
3518.63,1181.82,256
3518.63,1196.97,256
3518.63,1212.12,256
3518.63,1227.27,256
3518.63,1242.42,256
3518.63,1257.58,256
3518.63,1272.73,256
3518.63,1287.88,256
3518.63,1303.03,256
3518.63,1318.18,256
3518.63,1333.33,256
3518.63,1348.48,256
3518.63,1363.64,256
3518.63,1378.79,256
3518.63,1393.94,256
3518.63,1409.09,256
3518.63,1424.24,256
3518.63,1439.39,256
3518.63,1454.55,256
3518.63,1469.7,256
3518.63,1484.85,256
3518.63,1500,256
3529.3,0,127
3529.3,15.1515,127
3529.3,30.303,127
3529.3,45.4545,127
3529.3,60.6061,127
3529.3,75.7576,127
3529.3,90.9091,127
3529.3,106.061,127
3529.3,121.212,127
3529.3,136.364,127
3529.3,151.515,127
3529.3,166.667,127
3529.3,181.818,127
3529.3,196.97,127
3529.3,212.121,127
3529.3,227.273,127
3529.3,242.424,127
3529.3,257.576,127
3529.3,272.727,127
3529.3,287.879,127
3529.3,303.03,127
3529.3,318.182,127
3529.3,333.333,127
3529.3,348.485,127
3529.3,363.636,127
3529.3,378.788,127
3529.3,393.939,127
3529.3,409.091,127
3529.3,424.242,127
3529.3,439.394,127
3529.3,454.545,127
3529.3,469.697,127
3529.3,484.848,127
3529.3,500,127
3529.3,515.152,127
3529.3,530.303,127
3529.3,545.455,127
3529.3,560.606,127
3529.3,575.758,127
3529.3,590.909,127
3529.3,606.061,127
3529.3,621.212,127
3529.3,636.364,127
3529.3,651.515,127
3529.3,666.667,127
3529.3,681.818,127
3529.3,696.97,127
3529.3,712.121,127
3529.3,727.273,127
3529.3,742.424,127
3529.3,757.576,127
3529.3,772.727,127
3529.3,787.879,127
3529.3,803.03,127
3529.3,818.182,127
3529.3,833.333,127
3529.3,848.485,127
3529.3,863.636,127
3529.3,878.788,256
3529.3,893.939,256
3529.3,909.091,256
3529.3,924.242,256
3529.3,939.394,256
3529.3,954.545,256
3529.3,969.697,256
3529.3,984.848,256
3529.3,1000,256
3529.3,1015.15,256
3529.3,1030.3,256
3529.3,1045.45,256
3529.3,1060.61,256
3529.3,1075.76,256
3529.3,1090.91,256
3529.3,1106.06,256
3529.3,1121.21,256
3529.3,1136.36,256
3529.3,1151.52,256
3529.3,1166.67,256
3529.3,1181.82,256
3529.3,1196.97,256
3529.3,1212.12,256
3529.3,1227.27,256
3529.3,1242.42,256
3529.3,1257.58,256
3529.3,1272.73,256
3529.3,1287.88,256
3529.3,1303.03,256
3529.3,1318.18,256
3529.3,1333.33,256
3529.3,1348.48,256
3529.3,1363.64,256
3529.3,1378.79,256
3529.3,1393.94,256
3529.3,1409.09,256
3529.3,1424.24,256
3529.3,1439.39,256
3529.3,1454.55,256
3529.3,1469.7,256
3529.3,1484.85,256
3529.3,1500,256
3539.96,0,127
3539.96,15.1515,127
3539.96,30.303,127
3539.96,45.4545,127
3539.96,60.6061,127
3539.96,75.7576,127
3539.96,90.9091,127
3539.96,106.061,127
3539.96,121.212,127
3539.96,136.364,127
3539.96,151.515,127
3539.96,166.667,127
3539.96,181.818,127
3539.96,196.97,127
3539.96,212.121,127
3539.96,227.273,127
3539.96,242.424,127
3539.96,257.576,127
3539.96,272.727,127
3539.96,287.879,127
3539.96,303.03,127
3539.96,318.182,127
3539.96,333.333,127
3539.96,348.485,127
3539.96,363.636,127
3539.96,378.788,127
3539.96,393.939,127
3539.96,409.091,127
3539.96,424.242,127
3539.96,439.394,127
3539.96,454.545,127
3539.96,469.697,127
3539.96,484.848,127
3539.96,500,127
3539.96,515.152,127
3539.96,530.303,127
3539.96,545.455,127
3539.96,560.606,127
3539.96,575.758,127
3539.96,590.909,127
3539.96,606.061,127
3539.96,621.212,127
3539.96,636.364,127
3539.96,651.515,127
3539.96,666.667,127
3539.96,681.818,127
3539.96,696.97,127
3539.96,712.121,127
3539.96,727.273,127
3539.96,742.424,127
3539.96,757.576,127
3539.96,772.727,127
3539.96,787.879,127
3539.96,803.03,127
3539.96,818.182,127
3539.96,833.333,127
3539.96,848.485,127
3539.96,863.636,127
3539.96,878.788,127
3539.96,893.939,256
3539.96,909.091,256
3539.96,924.242,256
3539.96,939.394,256
3539.96,954.545,256
3539.96,969.697,256
3539.96,984.848,256
3539.96,1000,256
3539.96,1015.15,256
3539.96,1030.3,256
3539.96,1045.45,256
3539.96,1060.61,256
3539.96,1075.76,256
3539.96,1090.91,256
3539.96,1106.06,256
3539.96,1121.21,256
3539.96,1136.36,256
3539.96,1151.52,256
3539.96,1166.67,256
3539.96,1181.82,256
3539.96,1196.97,256
3539.96,1212.12,256
3539.96,1227.27,256
3539.96,1242.42,256
3539.96,1257.58,256
3539.96,1272.73,256
3539.96,1287.88,256
3539.96,1303.03,256
3539.96,1318.18,256
3539.96,1333.33,256
3539.96,1348.48,256
3539.96,1363.64,256
3539.96,1378.79,256
3539.96,1393.94,256
3539.96,1409.09,256
3539.96,1424.24,256
3539.96,1439.39,256
3539.96,1454.55,256
3539.96,1469.7,256
3539.96,1484.85,256
3539.96,1500,256
3550.62,0,127
3550.62,15.1515,127
3550.62,30.303,127
3550.62,45.4545,127
3550.62,60.6061,127
3550.62,75.7576,127
3550.62,90.9091,127
3550.62,106.061,127
3550.62,121.212,127
3550.62,136.364,127
3550.62,151.515,127
3550.62,166.667,127
3550.62,181.818,127
3550.62,196.97,127
3550.62,212.121,127
3550.62,227.273,127
3550.62,242.424,127
3550.62,257.576,127
3550.62,272.727,127
3550.62,287.879,127
3550.62,303.03,127
3550.62,318.182,127
3550.62,333.333,127
3550.62,348.485,127
3550.62,363.636,127
3550.62,378.788,127
3550.62,393.939,127
3550.62,409.091,127
3550.62,424.242,127
3550.62,439.394,127
3550.62,454.545,127
3550.62,469.697,127
3550.62,484.848,127
3550.62,500,127
3550.62,515.152,127
3550.62,530.303,127
3550.62,545.455,127
3550.62,560.606,127
3550.62,575.758,127
3550.62,590.909,127
3550.62,606.061,127
3550.62,621.212,127
3550.62,636.364,127
3550.62,651.515,127
3550.62,666.667,127
3550.62,681.818,127
3550.62,696.97,127
3550.62,712.121,127
3550.62,727.273,127
3550.62,742.424,127
3550.62,757.576,127
3550.62,772.727,127
3550.62,787.879,127
3550.62,803.03,127
3550.62,818.182,127
3550.62,833.333,127
3550.62,848.485,127
3550.62,863.636,127
3550.62,878.788,127
3550.62,893.939,127
3550.62,909.091,256
3550.62,924.242,256
3550.62,939.394,256
3550.62,954.545,256
3550.62,969.697,256
3550.62,984.848,256
3550.62,1000,256
3550.62,1015.15,256
3550.62,1030.3,256
3550.62,1045.45,256
3550.62,1060.61,256
3550.62,1075.76,256
3550.62,1090.91,256
3550.62,1106.06,256
3550.62,1121.21,256
3550.62,1136.36,256
3550.62,1151.52,256
3550.62,1166.67,256
3550.62,1181.82,256
3550.62,1196.97,256
3550.62,1212.12,256
3550.62,1227.27,256
3550.62,1242.42,256
3550.62,1257.58,256
3550.62,1272.73,256
3550.62,1287.88,256
3550.62,1303.03,256
3550.62,1318.18,256
3550.62,1333.33,256
3550.62,1348.48,256
3550.62,1363.64,256
